title	duration	vts	ttn	ix	ix_ref
TheBigBangTheory.S02.E07to12	1218.32	5.0	2.0	2	2
TheBigBangTheory.S02.E07to12	1158.6	5.0	3.0	3	3
TheBigBangTheory.S02.E07to12	1211.88	5.0	4.0	4	4
TheBigBangTheory.S02.E07to12	1226.2	5.0	5.0	5	5
TheBigBangTheory.S02.E07to12	1210.24	5.0	6.0	6	6
TheBigBangTheory.S02.E07to12	1228.36	5.0	7.0	7	7
TheBigBangTheory.S02.E07to12	4.8	1.0	1.0	8	-
TheBigBangTheory.S02.E07to12	12.8	2.0	1.0	9	-
TheBigBangTheory.S02.E07to12	4.8	3.0	1.0	10	-
TheBigBangTheory.S02.E07to12	4.8	4.0	1.0	11	-
TheBigBangTheory.S02.E07to12	4.8	6.0	1.0	12	-
TheBigBangTheory.S02.E07to12	4.8	7.0	1.0	13	-
TheBigBangTheory.S02.E07to12	17.28	8.0	1.0	14	-
TheBigBangTheory.S02.E07to12	0.48	8.0	2.0	15	-
TheBigBangTheory.S02.E07to12	4.8	9.0	1.0	16	-
TheBigBangTheory.S02.E07to12	4.8	10.0	1.0	17	-
TheBigBangTheory.S02.E07to12	0.48	11.0	1.0	18	-
TheBigBangTheory.S02.E07to12	0.48	11.0	2.0	19	-
TheBigBangTheory.S02.E13to18	7316.0	5.0	1.0	1	-
TheBigBangTheory.S02.E13to18	1232.2	5.0	2.0	2	2
TheBigBangTheory.S02.E13to18	1242.2	5.0	3.0	3	3
TheBigBangTheory.S02.E13to18	1205.6	5.0	4.0	4	4
TheBigBangTheory.S02.E13to18	1226.4	5.0	5.0	5	5
TheBigBangTheory.S02.E13to18	1226.2	5.0	6.0	6	6
TheBigBangTheory.S02.E13to18	1183.4	5.0	7.0	7	7
TheBigBangTheory.S02.E13to18	4.8	1.0	1.0	8	-
TheBigBangTheory.S02.E13to18	12.8	2.0	1.0	9	-
TheBigBangTheory.S02.E13to18	4.8	3.0	1.0	10	-
TheBigBangTheory.S02.E13to18	4.8	4.0	1.0	11	-
TheBigBangTheory.S02.E13to18	4.8	6.0	1.0	12	-
TheBigBangTheory.S02.E13to18	4.8	7.0	1.0	13	-
TheBigBangTheory.S02.E13to18	17.28	8.0	1.0	14	-
TheBigBangTheory.S02.E13to18	0.48	8.0	2.0	15	-
TheBigBangTheory.S02.E13to18	4.8	9.0	1.0	16	-
TheBigBangTheory.S02.E13to18	4.8	10.0	1.0	17	-
TheBigBangTheory.S02.E13to18	0.48	11.0	1.0	18	-
TheBigBangTheory.S02.E13to18	0.48	11.0	2.0	19	-
TheBigBangTheory.S02.E19to23	5878.28	5.0	1.0	1	-
TheBigBangTheory.S02.E19to23	1175.6	5.0	2.0	2	2
TheBigBangTheory.S02.E19to23	1163.2	5.0	3.0	3	3
TheBigBangTheory.S02.E19to23	1241.68	5.0	4.0	4	4
TheBigBangTheory.S02.E19to23	1071.2	5.0	5.0	5	5
TheBigBangTheory.S02.E19to23	1226.6	5.0	6.0	6	6
TheBigBangTheory.S02.E19to23	4.8	1.0	1.0	7	-
TheBigBangTheory.S02.E19to23	12.8	2.0	1.0	8	-
TheBigBangTheory.S02.E19to23	4.8	3.0	1.0	9	-
TheBigBangTheory.S02.E19to23	609.08	4.0	1.0	10	-
TheBigBangTheory.S02.E19to23	931.48	4.0	2.0	11	-
TheBigBangTheory.S02.E19to23	531.56	4.0	3.0	12	-
TheBigBangTheory.S02.E19to23	4.8	6.0	1.0	13	-
TheBigBangTheory.S02.E19to23	4.8	7.0	1.0	14	-
TheBigBangTheory.S02.E19to23	17.28	8.0	1.0	15	-
TheBigBangTheory.S02.E19to23	0.48	8.0	2.0	16	-
TheBigBangTheory.S02.E19to23	4.8	9.0	1.0	17	-
TheBigBangTheory.S02.E19to23	4.8	10.0	1.0	18	-
TheBigBangTheory.S02.E19to23	0.48	11.0	1.0	19	-
TheBigBangTheory.S02.E19to23	0.48	11.0	2.0	20	-
TheBigBangTheory.S03.E01to08	9565.56	1.0	1.0	1	-
TheBigBangTheory.S03.E01to08	0.48	1.0	2.0	2	-
TheBigBangTheory.S03.E01to08	1241.88	1.0	3.0	3	3
TheBigBangTheory.S03.E01to08	1234.72	1.0	4.0	4	4
TheBigBangTheory.S03.E01to08	1179.92	1.0	5.0	5	5
TheBigBangTheory.S03.E01to08	1225.88	1.0	6.0	6	6
TheBigBangTheory.S03.E01to08	1217.64	1.0	7.0	7	7
TheBigBangTheory.S03.E01to08	1131.96	1.0	8.0	8	8
TheBigBangTheory.S03.E01to08	1126.96	1.0	9.0	9	9
TheBigBangTheory.S03.E01to08	1206.6	1.0	10.0	10	10
TheBigBangTheory.S03.E01to08	10.8	2.0	1.0	11	-
TheBigBangTheory.S03.E01to08	68.6	3.0	1.0	12	-
TheBigBangTheory.S03.E09to16	9310.56	1.0	1.0	1	-
TheBigBangTheory.S03.E09to16	0.48	1.0	2.0	2	-
TheBigBangTheory.S03.E09to16	1110.8	1.0	3.0	3	3
TheBigBangTheory.S03.E09to16	1231.8	1.0	4.0	4	4
TheBigBangTheory.S03.E09to16	1141.8	1.0	5.0	5	5
TheBigBangTheory.S03.E09to16	1125.8	1.0	6.0	6	6
TheBigBangTheory.S03.E09to16	1172.0	1.0	7.0	7	7
TheBigBangTheory.S03.E09to16	1086.6	1.0	8.0	8	8
TheBigBangTheory.S03.E09to16	1229.56	1.0	9.0	9	9
TheBigBangTheory.S03.E09to16	1212.2	1.0	10.0	10	10
TheBigBangTheory.S03.E09to16	10.8	2.0	1.0	11	-
TheBigBangTheory.S03.E17to23	8359.64	1.0	1.0	1	-
TheBigBangTheory.S03.E17to23	0.48	1.0	2.0	2	-
TheBigBangTheory.S03.E17to23	1183.68	1.0	3.0	3	3
TheBigBangTheory.S03.E17to23	1237.8	1.0	4.0	4	4
TheBigBangTheory.S03.E17to23	1211.2	1.0	5.0	5	5
TheBigBangTheory.S03.E17to23	1164.4	1.0	6.0	6	6
TheBigBangTheory.S03.E17to23	1230.2	1.0	7.0	7	7
TheBigBangTheory.S03.E17to23	1165.76	1.0	8.0	8	8
TheBigBangTheory.S03.E17to23	1166.6	1.0	9.0	9	9
TheBigBangTheory.S03.E17to23	599.28	1.0	10.0	10	-
TheBigBangTheory.S03.E17to23	440.8	1.0	11.0	11	-
TheBigBangTheory.S03.E17to23	451.52	1.0	12.0	12	-
TheBigBangTheory.S03.E17to23	10.8	2.0	1.0	13	-
TheBigBangTheory.S04.E01to08	9593.52	1.0	1.0	1	-
TheBigBangTheory.S04.E01to08	0.48	1.0	2.0	2	-
TheBigBangTheory.S04.E01to08	1237.84	1.0	3.0	3	3
TheBigBangTheory.S04.E01to08	1204.08	1.0	4.0	4	4
TheBigBangTheory.S04.E01to08	1240.04	1.0	5.0	5	5
TheBigBangTheory.S04.E01to08	1130.68	1.0	6.0	6	6
TheBigBangTheory.S04.E01to08	1187.44	1.0	7.0	7	7
TheBigBangTheory.S04.E01to08	1243.04	1.0	8.0	8	8
TheBigBangTheory.S04.E01to08	1241.44	1.0	9.0	9	9
TheBigBangTheory.S04.E01to08	1109.44	1.0	10.0	10	10
TheBigBangTheory.S04.E01to08	483.8	1.0	11.0	11	-
TheBigBangTheory.S04.E01to08	10.8	2.0	1.0	12	-
TheBigBangTheory.S04.E01to08	12.56	2.0	2.0	13	-
TheBigBangTheory.S04.E09to16	9619.32	1.0	1.0	1	-
TheBigBangTheory.S04.E09to16	0.48	1.0	2.0	2	-
TheBigBangTheory.S04.E09to16	1216.64	1.0	3.0	3	3
TheBigBangTheory.S04.E09to16	1161.64	1.0	4.0	4	4
TheBigBangTheory.S04.E09to16	1176.04	1.0	5.0	5	5
TheBigBangTheory.S04.E09to16	1243.44	1.0	6.0	6	6
TheBigBangTheory.S04.E09to16	1236.24	1.0	7.0	7	7
TheBigBangTheory.S04.E09to16	1242.24	1.0	8.0	8	8
TheBigBangTheory.S04.E09to16	1154.84	1.0	9.0	9	9
TheBigBangTheory.S04.E09to16	1188.24	1.0	10.0	10	10
TheBigBangTheory.S04.E09to16	373.44	1.0	11.0	11	-
TheBigBangTheory.S04.E09to16	203.04	1.0	12.0	12	-
TheBigBangTheory.S04.E09to16	117.8	1.0	13.0	13	-
TheBigBangTheory.S04.E09to16	10.8	2.0	1.0	14	-
TheBigBangTheory.S04.E09to16	12.56	2.0	2.0	15	-
TheBigBangTheory.S04.E17to24	9711.36	1.0	1.0	1	-
TheBigBangTheory.S04.E17to24	0.48	1.0	2.0	2	-
TheBigBangTheory.S04.E17to24	1239.04	1.0	3.0	3	3
TheBigBangTheory.S04.E17to24	1212.24	1.0	4.0	4	4
TheBigBangTheory.S04.E17to24	1239.76	1.0	5.0	5	5
TheBigBangTheory.S04.E17to24	1209.0	1.0	6.0	6	6
TheBigBangTheory.S04.E17to24	1198.04	1.0	7.0	7	7
TheBigBangTheory.S04.E17to24	1225.0	1.0	8.0	8	8
TheBigBangTheory.S04.E17to24	1143.64	1.0	9.0	9	9
TheBigBangTheory.S04.E17to24	1244.64	1.0	10.0	10	10
TheBigBangTheory.S04.E17to24	475.4	1.0	11.0	11	-
TheBigBangTheory.S04.E17to24	597.4	1.0	12.0	12	-
TheBigBangTheory.S04.E17to24	10.8	2.0	1.0	13	-
TheBigBangTheory.S04.E17to24	12.56	2.0	2.0	14	-
TheBigBangTheory.S05.E01to08	9508.52	1.0	1.0	1	-
TheBigBangTheory.S05.E01to08	0.48	1.0	2.0	2	-
TheBigBangTheory.S05.E01to08	1235.4	1.0	3.0	3	3
TheBigBangTheory.S05.E01to08	1135.6	1.0	4.0	4	4
TheBigBangTheory.S05.E01to08	1156.4	1.0	5.0	5	5
TheBigBangTheory.S05.E01to08	1155.6	1.0	6.0	6	6
TheBigBangTheory.S05.E01to08	1237.0	1.0	7.0	7	7
TheBigBangTheory.S05.E01to08	1232.76	1.0	8.0	8	8
TheBigBangTheory.S05.E01to08	1142.76	1.0	9.0	9	9
TheBigBangTheory.S05.E01to08	1213.0	1.0	10.0	10	10
TheBigBangTheory.S05.E01to08	10.8	2.0	1.0	11	-
TheBigBangTheory.S05.E09to16	9567.08	1.0	1.0	1	-
TheBigBangTheory.S05.E09to16	0.48	1.0	2.0	2	-
TheBigBangTheory.S05.E09to16	1229.4	1.0	3.0	3	3
TheBigBangTheory.S05.E09to16	1185.0	1.0	4.0	4	4
TheBigBangTheory.S05.E09to16	1130.4	1.0	5.0	5	5
TheBigBangTheory.S05.E09to16	1193.6	1.0	6.0	6	6
TheBigBangTheory.S05.E09to16	1228.4	1.0	7.0	7	7
TheBigBangTheory.S05.E09to16	1179.6	1.0	8.0	8	8
TheBigBangTheory.S05.E09to16	1182.24	1.0	9.0	9	9
TheBigBangTheory.S05.E09to16	1238.44	1.0	10.0	10	10
TheBigBangTheory.S05.E09to16	581.0	1.0	11.0	11	-
TheBigBangTheory.S05.E09to16	669.0	1.0	12.0	12	-
TheBigBangTheory.S05.E09to16	10.8	2.0	1.0	13	-
TheBigBangTheory.S05.E17to24	9654.2	1.0	1.0	1	-
TheBigBangTheory.S05.E17to24	0.48	1.0	2.0	2	-
TheBigBangTheory.S05.E17to24	1224.64	1.0	3.0	3	3
TheBigBangTheory.S05.E17to24	1202.04	1.0	4.0	4	4
TheBigBangTheory.S05.E17to24	1166.84	1.0	5.0	5	5
TheBigBangTheory.S05.E17to24	1235.32	1.0	6.0	6	6
TheBigBangTheory.S05.E17to24	1113.04	1.0	7.0	7	7
TheBigBangTheory.S05.E17to24	1242.64	1.0	8.0	8	8
TheBigBangTheory.S05.E17to24	1237.64	1.0	9.0	9	9
TheBigBangTheory.S05.E17to24	1232.04	1.0	10.0	10	10
TheBigBangTheory.S05.E17to24	901.44	1.0	11.0	11	-
TheBigBangTheory.S05.E17to24	496.4	1.0	12.0	12	-
TheBigBangTheory.S05.E17to24	10.8	2.0	1.0	13	-
TheBigBangTheory.S06.E01to08	9746.36	1.0	1.0	1	-
TheBigBangTheory.S06.E01to08	0.48	1.0	2.0	2	-
TheBigBangTheory.S06.E01to08	1219.6	1.0	3.0	3	3
TheBigBangTheory.S06.E01to08	1235.2	1.0	4.0	4	4
TheBigBangTheory.S06.E01to08	1131.56	1.0	5.0	5	5
TheBigBangTheory.S06.E01to08	1210.4	1.0	6.0	6	6
TheBigBangTheory.S06.E01to08	1245.0	1.0	7.0	7	7
TheBigBangTheory.S06.E01to08	1222.8	1.0	8.0	8	8
TheBigBangTheory.S06.E01to08	1244.4	1.0	9.0	9	9
TheBigBangTheory.S06.E01to08	1237.4	1.0	10.0	10	10
TheBigBangTheory.S06.E01to08	645.04	1.0	11.0	11	-
TheBigBangTheory.S06.E01to08	568.64	1.0	12.0	12	-
TheBigBangTheory.S06.E01to08	10.8	2.0	1.0	13	-
TheBigBangTheory.S06.E09to16	9619.4	1.0	1.0	1	-
TheBigBangTheory.S06.E09to16	0.48	1.0	2.0	2	-
TheBigBangTheory.S06.E09to16	1153.6	1.0	3.0	3	3
TheBigBangTheory.S06.E09to16	1242.0	1.0	4.0	4	4
TheBigBangTheory.S06.E09to16	1223.0	1.0	5.0	5	5
TheBigBangTheory.S06.E09to16	1223.0	1.0	6.0	6	6
TheBigBangTheory.S06.E09to16	1216.6	1.0	7.0	7	7
TheBigBangTheory.S06.E09to16	1151.6	1.0	8.0	8	8
TheBigBangTheory.S06.E09to16	1200.0	1.0	9.0	9	9
TheBigBangTheory.S06.E09to16	1209.6	1.0	10.0	10	10
TheBigBangTheory.S06.E09to16	1694.04	1.0	11.0	11	-
TheBigBangTheory.S06.E09to16	10.8	2.0	1.0	12	-
TheBigBangTheory.S06.E17to24	9333.2	1.0	1.0	1	-
TheBigBangTheory.S06.E17to24	0.48	1.0	2.0	2	-
TheBigBangTheory.S06.E17to24	1176.6	1.0	3.0	3	3
TheBigBangTheory.S06.E17to24	1160.0	1.0	4.0	4	4
TheBigBangTheory.S06.E17to24	1143.0	1.0	5.0	5	5
TheBigBangTheory.S06.E17to24	1115.6	1.0	6.0	6	6
TheBigBangTheory.S06.E17to24	1144.8	1.0	7.0	7	7
TheBigBangTheory.S06.E17to24	1243.16	1.0	8.0	8	8
TheBigBangTheory.S06.E17to24	1192.2	1.0	9.0	9	9
TheBigBangTheory.S06.E17to24	1157.84	1.0	10.0	10	10
TheBigBangTheory.S06.E17to24	1752.64	1.0	11.0	11	-
TheBigBangTheory.S06.E17to24	454.44	1.0	12.0	12	-
TheBigBangTheory.S06.E17to24	560.84	1.0	13.0	13	-
TheBigBangTheory.S06.E17to24	346.72	1.0	14.0	14	-
TheBigBangTheory.S06.E17to24	390.64	1.0	15.0	15	-
TheBigBangTheory.S06.E17to24	533.32	1.0	16.0	16	-
TheBigBangTheory.S06.E17to24	10.8	2.0	1.0	17	-
TheBigBangTheory.S07.E01to08	9454.0	1.0	1.0	1	-
TheBigBangTheory.S07.E01to08	0.48	1.0	2.0	2	-
TheBigBangTheory.S07.E01to08	1230.6	1.0	3.0	3	3
TheBigBangTheory.S07.E01to08	1230.0	1.0	4.0	4	4
TheBigBangTheory.S07.E01to08	1201.0	1.0	5.0	5	5
TheBigBangTheory.S07.E01to08	1211.6	1.0	6.0	6	6
TheBigBangTheory.S07.E01to08	1098.6	1.0	7.0	7	7
TheBigBangTheory.S07.E01to08	1188.6	1.0	8.0	8	8
TheBigBangTheory.S07.E01to08	1134.0	1.0	9.0	9	9
TheBigBangTheory.S07.E01to08	1159.6	1.0	10.0	10	10
TheBigBangTheory.S07.E01to08	404.64	1.0	11.0	11	-
TheBigBangTheory.S07.E01to08	1678.84	1.0	12.0	12	-
TheBigBangTheory.S07.E01to08	201.44	1.0	13.0	13	-
TheBigBangTheory.S07.E01to08	10.8	2.0	1.0	14	-
TheBigBangTheory.S07.E09to16	9369.2	1.0	1.0	1	-
TheBigBangTheory.S07.E09to16	0.48	1.0	2.0	2	-
TheBigBangTheory.S07.E09to16	1112.6	1.0	3.0	3	3
TheBigBangTheory.S07.E09to16	1131.0	1.0	4.0	4	4
TheBigBangTheory.S07.E09to16	1231.0	1.0	5.0	5	5
TheBigBangTheory.S07.E09to16	1223.2	1.0	6.0	6	6
TheBigBangTheory.S07.E09to16	1195.2	1.0	7.0	7	7
TheBigBangTheory.S07.E09to16	1193.8	1.0	8.0	8	8
TheBigBangTheory.S07.E09to16	1151.8	1.0	9.0	9	9
TheBigBangTheory.S07.E09to16	1130.6	1.0	10.0	10	10
TheBigBangTheory.S07.E09to16	325.64	1.0	11.0	11	-
TheBigBangTheory.S07.E09to16	181.64	1.0	12.0	12	-
TheBigBangTheory.S07.E09to16	10.8	2.0	1.0	13	-
TheBigBangTheory.S07.E17to24	9270.8	1.0	1.0	1	-
TheBigBangTheory.S07.E17to24	0.48	1.0	2.0	2	-
TheBigBangTheory.S07.E17to24	1109.4	1.0	3.0	3	3
TheBigBangTheory.S07.E17to24	1196.2	1.0	4.0	4	4
TheBigBangTheory.S07.E17to24	1114.2	1.0	5.0	5	5
TheBigBangTheory.S07.E17to24	1197.6	1.0	6.0	6	6
TheBigBangTheory.S07.E17to24	1086.6	1.0	7.0	7	7
TheBigBangTheory.S07.E17to24	1225.6	1.0	8.0	8	8
TheBigBangTheory.S07.E17to24	1110.6	1.0	9.0	9	9
TheBigBangTheory.S07.E17to24	1230.6	1.0	10.0	10	10
TheBigBangTheory.S07.E17to24	878.64	1.0	11.0	11	-
TheBigBangTheory.S07.E17to24	926.84	1.0	12.0	12	-
TheBigBangTheory.S07.E17to24	510.04	1.0	13.0	13	-
TheBigBangTheory.S07.E17to24	10.8	2.0	1.0	14	-
TheBigBangTheory.S08.E01to08	9227.0	1.0	1.0	1	-
TheBigBangTheory.S08.E01to08	0.48	1.0	2.0	2	-
TheBigBangTheory.S08.E01to08	1221.6	1.0	3.0	3	3
TheBigBangTheory.S08.E01to08	1145.6	1.0	4.0	4	4
TheBigBangTheory.S08.E01to08	1119.0	1.0	5.0	5	5
TheBigBangTheory.S08.E01to08	1088.0	1.0	6.0	6	6
TheBigBangTheory.S08.E01to08	1117.6	1.0	7.0	7	7
TheBigBangTheory.S08.E01to08	1239.6	1.0	8.0	8	8
TheBigBangTheory.S08.E01to08	1138.0	1.0	9.0	9	9
TheBigBangTheory.S08.E01to08	1157.6	1.0	10.0	10	10
TheBigBangTheory.S08.E01to08	300.84	1.0	11.0	11	-
TheBigBangTheory.S08.E01to08	1701.44	1.0	12.0	12	-
TheBigBangTheory.S08.E01to08	10.8	2.0	1.0	13	-
TheBigBangTheory.S08.E09to16	9272.2	1.0	1.0	1	-
TheBigBangTheory.S08.E09to16	0.48	1.0	2.0	2	-
TheBigBangTheory.S08.E09to16	1152.4	1.0	3.0	3	3
TheBigBangTheory.S08.E09to16	1119.6	1.0	4.0	4	4
TheBigBangTheory.S08.E09to16	1120.0	1.0	5.0	5	5
TheBigBangTheory.S08.E09to16	1146.6	1.0	6.0	6	6
TheBigBangTheory.S08.E09to16	1171.4	1.0	7.0	7	7
TheBigBangTheory.S08.E09to16	1235.0	1.0	8.0	8	8
TheBigBangTheory.S08.E09to16	1167.6	1.0	9.0	9	9
TheBigBangTheory.S08.E09to16	1159.6	1.0	10.0	10	10
TheBigBangTheory.S08.E09to16	222.8	1.0	11.0	11	-
TheBigBangTheory.S08.E09to16	563.84	1.0	12.0	12	-
TheBigBangTheory.S08.E09to16	10.8	2.0	1.0	13	-
TheBigBangTheory.S08.E17to24	9096.36	1.0	1.0	1	-
TheBigBangTheory.S08.E17to24	0.48	1.0	2.0	2	-
TheBigBangTheory.S08.E17to24	1161.0	1.0	3.0	3	3
TheBigBangTheory.S08.E17to24	1128.0	1.0	4.0	4	4
TheBigBangTheory.S08.E17to24	1239.4	1.0	5.0	5	5
TheBigBangTheory.S08.E17to24	1136.0	1.0	6.0	6	6
TheBigBangTheory.S08.E17to24	1082.0	1.0	7.0	7	7
TheBigBangTheory.S08.E17to24	1105.6	1.0	8.0	8	8
TheBigBangTheory.S08.E17to24	1091.04	1.0	9.0	9	9
TheBigBangTheory.S08.E17to24	1153.32	1.0	10.0	10	10
TheBigBangTheory.S08.E17to24	718.84	1.0	11.0	11	-
TheBigBangTheory.S08.E17to24	419.64	1.0	12.0	12	-
TheBigBangTheory.S08.E17to24	10.8	2.0	1.0	13	-
TheBigBangTheory.S09.E01to08	8847.2	1.0	1.0	1	-
TheBigBangTheory.S09.E01to08	0.48	1.0	2.0	2	-
TheBigBangTheory.S09.E01to08	1176.16	1.0	3.0	3	3
TheBigBangTheory.S09.E01to08	1108.2	1.0	4.0	4	4
TheBigBangTheory.S09.E01to08	1125.36	1.0	5.0	5	5
TheBigBangTheory.S09.E01to08	1079.8	1.0	6.0	6	6
TheBigBangTheory.S09.E01to08	1074.24	1.0	7.0	7	7
TheBigBangTheory.S09.E01to08	1102.92	1.0	8.0	8	8
TheBigBangTheory.S09.E01to08	1074.6	1.0	9.0	9	9
TheBigBangTheory.S09.E01to08	1105.92	1.0	10.0	10	10
TheBigBangTheory.S09.E01to08	1565.76	1.0	11.0	11	-
TheBigBangTheory.S09.E01to08	10.8	2.0	1.0	12	-
TheBigBangTheory.S09.E09to16	9187.72	1.0	1.0	1	-
TheBigBangTheory.S09.E09to16	0.48	1.0	2.0	2	-
TheBigBangTheory.S09.E09to16	1212.76	1.0	3.0	3	3
TheBigBangTheory.S09.E09to16	1233.72	1.0	4.0	4	4
TheBigBangTheory.S09.E09to16	1236.52	1.0	5.0	5	5
TheBigBangTheory.S09.E09to16	1066.84	1.0	6.0	6	6
TheBigBangTheory.S09.E09to16	1086.92	1.0	7.0	7	7
TheBigBangTheory.S09.E09to16	1086.64	1.0	8.0	8	8
TheBigBangTheory.S09.E09to16	1137.92	1.0	9.0	9	9
TheBigBangTheory.S09.E09to16	1126.4	1.0	10.0	10	10
TheBigBangTheory.S09.E09to16	291.32	1.0	11.0	11	-
TheBigBangTheory.S09.E09to16	422.76	1.0	12.0	12	-
TheBigBangTheory.S09.E09to16	300.0	1.0	13.0	13	-
TheBigBangTheory.S09.E09to16	10.8	2.0	1.0	14	-
TheBigBangTheory.S09.E17to24	8926.4	1.0	1.0	1	-
TheBigBangTheory.S09.E17to24	0.48	1.0	2.0	2	-
TheBigBangTheory.S09.E17to24	1092.4	1.0	3.0	3	3
TheBigBangTheory.S09.E17to24	1112.24	1.0	4.0	4	4
TheBigBangTheory.S09.E17to24	1193.48	1.0	5.0	5	5
TheBigBangTheory.S09.E17to24	1093.56	1.0	6.0	6	6
TheBigBangTheory.S09.E17to24	1071.48	1.0	7.0	7	7
TheBigBangTheory.S09.E17to24	1152.56	1.0	8.0	8	8
TheBigBangTheory.S09.E17to24	1071.28	1.0	9.0	9	9
TheBigBangTheory.S09.E17to24	1139.4	1.0	10.0	10	10
TheBigBangTheory.S09.E17to24	663.72	1.0	11.0	11	-
TheBigBangTheory.S09.E17to24	324.28	1.0	12.0	12	-
TheBigBangTheory.S09.E17to24	508.12	1.0	13.0	13	-
TheBigBangTheory.S09.E17to24	10.8	2.0	1.0	14	-
TheOffice.S01.E01to06	21.0	1.0	1.0	1	-
TheOffice.S01.E01to06	10.0	2.0	1.0	2	-
TheOffice.S01.E01to06	0.96	3.0	1.0	3	-
TheOffice.S01.E01to06	1347.68	4.0	1.0	4	4
TheOffice.S01.E01to06	0.96	5.0	1.0	5	-
TheOffice.S01.E01to06	1276.68	6.0	1.0	6	6
TheOffice.S01.E01to06	0.96	7.0	1.0	7	-
TheOffice.S01.E01to06	1272.04	8.0	1.0	8	8
TheOffice.S01.E01to06	0.96	9.0	1.0	9	-
TheOffice.S01.E01to06	1287.48	10.0	1.0	10	10
TheOffice.S01.E01to06	0.96	11.0	1.0	11	-
TheOffice.S01.E01to06	1292.48	12.0	1.0	12	12
TheOffice.S01.E01to06	0.96	13.0	1.0	13	-
TheOffice.S01.E01to06	1274.84	14.0	1.0	14	14
TheOffice.S01.E01to06	442.24	15.0	1.0	15	-
TheOffice.S01.E01to06	622.28	16.0	1.0	16	-
TheOffice.S01.E01to06	519.64	17.0	1.0	17	-
TheOffice.S01.E01to06	671.12	18.0	1.0	18	-
TheOffice.S01.E01to06	536.48	19.0	1.0	19	-
TheOffice.S01.E01to06	399.48	20.0	1.0	20	-
TheOffice.S02.E01to06	21.0	1.0	1.0	1	-
TheOffice.S02.E01to06	10.0	2.0	1.0	2	-
TheOffice.S02.E01to06	0.96	3.0	1.0	3	-
TheOffice.S02.E01to06	1204.08	4.0	1.0	4	4
TheOffice.S02.E01to06	0.96	5.0	1.0	5	-
TheOffice.S02.E01to06	1243.48	6.0	1.0	6	6
TheOffice.S02.E01to06	0.96	7.0	1.0	7	-
TheOffice.S02.E01to06	1239.48	8.0	1.0	8	8
TheOffice.S02.E01to06	0.96	9.0	1.0	9	-
TheOffice.S02.E01to06	1235.48	10.0	1.0	10	10
TheOffice.S02.E01to06	0.96	11.0	1.0	11	-
TheOffice.S02.E01to06	1261.48	12.0	1.0	12	12
TheOffice.S02.E01to06	0.96	13.0	1.0	13	-
TheOffice.S02.E01to06	1262.08	14.0	1.0	14	14
TheOffice.S02.E01to06	574.08	15.0	1.0	15	-
TheOffice.S02.E01to06	235.6	16.0	1.0	16	-
TheOffice.S02.E01to06	484.04	17.0	1.0	17	-
TheOffice.S02.E01to06	362.28	18.0	1.0	18	-
TheOffice.S02.E01to06	504.6	19.0	1.0	19	-
TheOffice.S02.E01to06	285.16	20.0	1.0	20	-
TheOffice.S02.E07to12	21.0	1.0	1.0	1	-
TheOffice.S02.E07to12	10.0	2.0	1.0	2	-
TheOffice.S02.E07to12	0.96	3.0	1.0	3	-
TheOffice.S02.E07to12	1242.88	4.0	1.0	4	4
TheOffice.S02.E07to12	0.96	5.0	1.0	5	-
TheOffice.S02.E07to12	1241.6	6.0	1.0	6	6
TheOffice.S02.E07to12	0.96	7.0	1.0	7	-
TheOffice.S02.E07to12	1273.56	8.0	1.0	8	8
TheOffice.S02.E07to12	0.96	9.0	1.0	9	-
TheOffice.S02.E07to12	1255.08	10.0	1.0	10	10
TheOffice.S02.E07to12	0.96	11.0	1.0	11	-
TheOffice.S02.E07to12	1215.28	12.0	1.0	12	12
TheOffice.S02.E07to12	0.96	13.0	1.0	13	-
TheOffice.S02.E07to12	1218.68	14.0	1.0	14	14
TheOffice.S02.E07to12	296.16	15.0	1.0	15	-
TheOffice.S02.E07to12	295.68	15.0	2.0	16	-
TheOffice.S02.E07to12	690.76	16.0	1.0	17	-
TheOffice.S02.E07to12	690.28	16.0	2.0	18	-
TheOffice.S02.E07to12	644.72	17.0	1.0	19	-
TheOffice.S02.E07to12	644.24	17.0	2.0	20	-
TheOffice.S02.E07to12	342.48	18.0	1.0	21	-
TheOffice.S02.E07to12	342.0	18.0	2.0	22	-
TheOffice.S02.E07to12	613.48	19.0	1.0	23	-
